system:index,Block,BlockID,FragSize,Hunted,PointID,Site,SiteID,SizeClass,Year,m_evi_2000_2010_h12_16d,m_evi_2000_2010_h12_full,m_evi_2000_2010_h13_16d,m_evi_2000_2010_h13_full,m_evi_2005_2015_h12_16d,m_evi_2005_2015_h12_full,m_evi_2005_2015_h13_16d,m_evi_2005_2015_h13_full,m_ndvi_2000_2010_h12_16d,m_ndvi_2000_2010_h12_full,m_ndvi_2000_2010_h13_16d,m_ndvi_2000_2010_h13_full,m_ndvi_2005_2015_h12_16d,m_ndvi_2005_2015_h12_full,m_ndvi_2005_2015_h13_16d,m_ndvi_2005_2015_h13_full,m_reanalysis,m_sr_2000_2010_h12_16d,m_sr_2000_2010_h12_full,m_sr_2000_2010_h13_16d,m_sr_2000_2010_h13_full,m_sr_2005_2015_h12_16d,m_sr_2005_2015_h12_full,m_sr_2005_2015_h13_16d,m_sr_2005_2015_h13_full,m_tcg_2000_2010_h12_16d,m_tcg_2000_2010_h12_full,m_tcg_2000_2010_h13_16d,m_tcg_2000_2010_h13_full,m_tcg_2005_2015_h12_16d,m_tcg_2005_2015_h12_full,m_tcg_2005_2015_h13_16d,m_tcg_2005_2015_h13_full,.geo
0000000000000000005f,Wallingford,WF,422.8,false,WF_SGL_7,Sleeping_Giant,SGL,large,2018,-0.047968533751929866,-0.08620649301435229,0.5159879128654448,0.12663852468734613,-0.07174476074021223,-0.058873926886375626,0.14827635325245728,0.14293961917288317,-0.03298574895522185,0.22369115011542498,0.54367275394114,0.43666136933598776,0.004987605138448796,0.10867592219422738,0.07282802949286532,0.20242932489020302,-0.970625673021589,1.381151548242352,0.833820029966975,1.6934291514194826,0.9270671463913102,0.5764201072973346,0.1840752273699617,0.7326523606512221,0.3567284323738056,-0.09739035468576017,-0.01581512786324757,0.46611027413213074,0.19356176715162063,-0.06789594528602856,0.003922620306374451,0.1342007381926731,0.17920403931724502,"{""type"":""Point"",""coordinates"":[-72.8752222894976,41.4404416033487]}"
0000000000000000004b,Scotland,SC,41.2769,false,SC_SRS_5,Salt_Rock_State_Forest,SRS,small,2018,-0.5647745408281749,-0.6608279682623459,-0.7182489659180971,-0.6042137349103586,-0.4791034317435372,-0.48193939595153357,-0.8227108686788787,-0.7361985576790249,-0.22958526215835573,-0.3450086602424266,-0.4845205941332331,-0.3995091382703904,-0.3987017023085666,-0.2736799493716723,-0.9212947603030458,-0.5910557069542162,-0.4230212298306552,-0.05270804858842034,-0.32050235664975585,-0.17792116647155576,-0.2816612065396787,-1.110069910235572,-0.9506102005555429,-1.239463946738047,-0.9189815763828928,-0.5755177233936679,-0.6050252471326935,-0.7316298569891887,-0.5072426547871667,-0.7759540914095668,-0.763932137449576,-1.2082519878799711,-1.0718128247292333,"{""type"":""Point"",""coordinates"":[-72.09216401260302,41.63697202317829]}"
0000000000000000004c,Scotland,SC,41.2769,false,SC_SRS_6,Salt_Rock_State_Forest,SRS,small,2018,-0.22348408764137342,-0.39633889353590707,-0.26522142503468066,-0.33363134359814683,-0.5821364445488005,-0.6611177749832832,-0.7543194556695477,-0.8157528825167749,-0.08033097195207783,-0.22538400625350916,-0.31194017262988627,-0.31148705519580216,-0.6102865069028878,-0.4085839233899593,-0.9185867040603889,-0.6371622976273382,-0.420166810353597,0.4353430011866021,-0.04856544402169954,0.35335765015730686,-0.03081342591487488,-0.9422973502526683,-0.6888383375840539,-0.9043968433919619,-0.6452965600842059,-0.2968280040744255,-0.38269598777498437,-0.30853150571599386,-0.2974603142842708,-0.8556388389394164,-0.8825453384583977,-1.1161877682733947,-1.102887288928626,"{""type"":""Point"",""coordinates"":[-72.09134799711023,41.63791735260161]}"
0000000000000000004d,Scotland,SC,41.2769,false,SC_SRS_7,Salt_Rock_State_Forest,SRS,small,2018,-0.24006318717579042,-0.5206229012060961,-0.22052386317871045,-0.3449795840376703,-0.2986279879621269,-0.3875022223231774,-0.5234107709725316,-0.5451317256162471,-0.1820420439994844,-0.313888138758366,-0.3991723296523329,-0.3483889579883391,-0.23643594371241758,-0.1345066542192321,-0.6195790508923681,-0.40088578495226573,-0.4454681223089045,0.4406323522997198,-0.12804116390970563,0.3278523855149934,-0.10493428931077829,-0.6737975823871413,-0.6118367922915754,-0.7847956806348945,-0.5958846015275707,-0.18745302175151538,-0.4640494666352688,-0.15702878501096149,-0.24468174898695882,-0.5408395084173837,-0.5800364038656597,-0.7648428241497318,-0.7494308735197128,"{""type"":""Point"",""coordinates"":[-72.090661295548,41.63691405486459]}"
00000000000000000042,NyeHolman,NH,5.6694,false,NH_TCS_5,NyeHolman_TroopCsmall,TCS,small,2018,-0.0643033029975604,0.20282081271671734,-0.026182019674409966,0.2768914373233685,0.11596906682542105,0.09439489108422587,0.06481350169038139,0.1409397102723983,-0.014196439973069947,0.08529641544789943,-0.1368914123142229,0.08313932247541696,-0.20555766129627193,0.011161285808973576,-0.42323669315151086,-0.02972426823051164,0.1752283681522716,1.4932984295262206,0.7178500359177341,1.3106858904481071,0.7292836546355164,0.3874205407922238,0.4565485218237223,0.3235311304757123,0.5242140513734538,6.422952629876784E-4,0.3167408618195439,0.05661070229105774,0.4127321450007311,0.004916078904737616,0.05401931255328459,-0.06127574824684517,0.08375413866035586,"{""type"":""Point"",""coordinates"":[-72.32604386285625,41.883778807385454]}"
00000000000000000043,NyeHolman,NH,5.6694,false,NH_TCS_6,NyeHolman_TroopCsmall,TCS,small,2018,0.03639129260912844,0.2550417428110251,0.13957790827867195,0.29273133601273094,0.0878646447278478,0.16895583757605925,0.1513579932669731,0.2502452200117684,-0.03800540858935729,0.11384963317305992,-0.05702755903753202,0.11090879523191617,-0.20130623501039907,0.01847178252660641,-0.2834218324770778,0.015803649261881294,0.5425166130065918,1.4342292751354582,0.5322444312621765,1.2792768557455025,0.5656410224299383,0.17795865995545712,0.3903158971868936,0.2269030924701504,0.5078384813486403,0.06758271314492924,0.3035340604924573,0.17083619162145533,0.35724667196201343,-0.04846653061847043,0.08810320503923844,-0.003517884882368918,0.1364885209609053,"{""type"":""Point"",""coordinates"":[-72.32683758284377,41.884733055010905]}"
00000000000000000044,NyeHolman,NH,5.6694,false,NH_TCS_7,NyeHolman_TroopCsmall,TCS,small,2018,0.3210456928658753,0.5136790673126227,0.32797907974484425,0.5856305564471629,0.1866187492848734,0.16701698155492062,0.18663013965263617,0.2797890948479639,0.2271952533446265,0.21267322437046485,0.19144784920218783,0.2864278568955204,-0.260486714842313,-0.14497780291424484,-0.399677307544294,-0.10929158734363674,0.9263804435729981,2.060741687092582,0.9090516917365309,1.7542783837835367,0.9268414781290027,0.4533425895443984,0.28471129250180893,0.44211397392476914,0.41761545520567844,0.5756581269392919,0.770045319638819,0.6106237844583956,0.8577204867682082,0.11398888823862932,0.13737940530509676,0.10329607052944431,0.23625922022130091,"{""type"":""Point"",""coordinates"":[-72.32533486578875,41.88477318692037]}"
0000000000000000008c,Bolton,BL,530.923,false,BL_VFL_5,Valley_Falls,VFL,large,2018,-0.4997017702353478,-0.2790061408127877,-0.5676484326401342,-0.23043062544480775,-0.3316754693609698,-0.25621359103100705,-0.3010447173703137,-0.1969608615875379,-0.5394217934981618,-0.2462316652059947,-0.725812538621754,-0.3268790165893021,-0.55871155796105,-0.3575895623260852,-0.7175891399626941,-0.37701156495387206,-0.5539100353534405,-0.3695674753263921,-0.6489087196174838,-0.5088866309366227,-0.5906736696480809,-1.4789408872125034,-0.9409312886043282,-1.2691801971913081,-0.7483102921564746,-0.7210566817543897,-0.4586336989383314,-0.7782686538224978,-0.3951535771060901,-0.6305519433445026,-0.4922431884075219,-0.6420598557305198,-0.4695738099015208,"{""type"":""Point"",""coordinates"":[-72.44372399875775,41.80771100251472]}"
0000000000000000008d,Bolton,BL,530.923,false,BL_VFL_6,Valley_Falls,VFL,large,2018,-0.7386456503139202,-0.6845807240039175,-0.960912496827406,-0.7234166263495836,-0.9482149657688711,-0.7987348378937803,-1.0569102621231088,-0.7887180161472103,-0.2452079117291979,-0.07410555221361895,-0.4746067766931564,-0.2045360677315483,-0.47102813424990725,-0.3199709556444039,-0.7298232300355508,-0.4107719473535903,-0.5309260108254172,-0.27111865427073006,-0.3780361326485101,-0.4984456450691541,-0.4115148252440768,-1.5607480307070005,-1.163009655733786,-1.426881707971673,-0.9362794725360387,-0.9914268426601204,-0.8834852815264369,-1.2272359457077182,-0.9189306627545814,-1.3481129232805051,-1.1410963734117763,-1.5237613962783787,-1.1950392944657038,"{""type"":""Point"",""coordinates"":[-72.44298378798287,41.80868308654437]}"
0000000000000000008e,Bolton,BL,530.923,false,BL_VFL_7,Valley_Falls,VFL,large,2018,0.13111543264063935,-0.1018924514649677,0.12875861885621656,-4.027192031453436E-5,-0.3783745773337722,-0.278071250235586,-0.28066920662769757,-0.13857059343411327,-0.22721938091042024,-0.102720279798091,-0.2721221748418657,-0.09437768392408011,-0.3981598095573677,-0.1766037918171544,-0.45305293552521847,-0.10673362268491943,-0.7926826477050781,0.24579607965966016,-0.29943848419616514,0.09004480850887531,-0.2560601089763054,-1.1686964129646953,-0.6122636601526625,-0.9677065146665464,-0.44149578068064266,-0.05448247531592566,-0.23316637563654125,-0.03134789782739128,-0.10609390790645672,-0.7586631837674844,-0.5900544237760139,-0.6665142969379911,-0.4672913835794931,"{""type"":""Point"",""coordinates"":[-72.44222128170273,41.80771546161577]}"
000000000000000000b0,Middletown,MT,69.22,false,MT_WFS_5,Wadsworth_Falls,WFS,small,2018,-0.15461048828283816,-0.25041419260355685,0.2778609452761029,0.2183966004113265,0.3917758785237583,0.2507738158490797,0.3222847203677391,0.25069888523486444,-0.47601986721054895,-0.5501853049029769,-0.16184422392784706,-0.2060196892588934,0.2828733963771007,0.198084296811831,-0.018371832172908577,0.1419029173571308,0.16559566770281112,0.24728459428467378,-0.29170445127604105,0.5364664654751196,0.0883957782243772,-0.10902059934140051,-0.11204006536217569,-0.18120856402058033,-0.05130332051327302,-0.28575511837574596,-0.2777544639662096,0.09083769333319683,0.159804639383007,0.3232062894969515,0.1582069509563276,0.2002577628116155,0.08399313889249878,"{""type"":""Point"",""coordinates"":[-72.68303503409408,41.53297240930877]}"
000000000000000000b1,Middletown,MT,69.22,false,MT_WFS_6,Wadsworth_Falls,WFS,small,2018,-0.21314644593244392,-0.0940193464615198,0.5301343043455079,0.5479817419487338,0.0891953492984772,0.09811779120466499,0.10667357558881363,0.2932773728172272,-0.41760201781727646,-0.19285993080809133,0.13093619204649207,0.2530131811666019,-0.12534647982777217,0.00801115141233389,-0.33568138458379293,0.09952196311347801,0.45093911034720285,0.23647995287273602,-0.04433451382679372,0.7274651581231985,0.33854593659135856,-0.5395741254015192,-0.3810885183821996,-0.5487965624673614,-0.19393237287773968,-0.21331698118030873,0.02539860737965015,0.5496587128045584,0.6946304913345057,0.19563361012667463,0.1462587091268992,0.18784664454361252,0.30860826288106125,"{""type"":""Point"",""coordinates"":[-72.68366822644366,41.533993543449995]}"
000000000000000000b2,Middletown,MT,69.22,false,MT_WFS_7,Wadsworth_Falls,WFS,small,2018,-0.16580711809000273,-0.11068871202933397,0.4466316815511323,0.4586783002950493,0.20289338869116308,0.09694898116745801,0.22758635284342876,0.2189818167637709,-0.37289452160400444,-0.3291687282238063,0.0953652589949131,0.05169514422387848,0.031957063187441244,-0.0533126950054987,-0.31126521657291195,-0.1189991210580242,0.1834215670824051,0.9663265899747214,0.25073201749673024,1.2916120418926047,0.541469897679564,-0.14470608477120292,-0.23282953411307783,-0.20196495305654544,-0.09697389187274684,-0.2645660166995529,-0.11759639927863572,0.3523240525932083,0.4916772478079239,0.17575139611535895,0.0889830321302465,0.18052515651386597,0.17726131109808307,"{""type"":""Point"",""coordinates"":[-72.68217442759077,41.533895443226825]}"
000000000000000000b3,Middletown,MT,11.71,false,MT_WSS_5,Wilbert_Snow_School,WSS,small,2018,-0.4074240478725321,-0.43130383444232095,0.1590734199607188,0.12915340029757552,0.2378876798521735,0.1936317726411575,0.19101074099450402,0.33440540394725643,-0.26706904992347125,-0.35035090774674726,0.22756466785646656,0.005727645452462571,0.23502874889291345,0.038595938795416805,-0.144880369557036,0.004431989888316797,0.07550659775733948,1.2752253717915345,0.26567068450328213,1.6610898103768337,0.5872864678907976,0.8147065583567015,0.4674035129430845,0.7497721318509326,0.5900114550797311,-0.5304990939761058,-0.40304570237861564,0.10063147396607475,0.1594164752390513,0.19580451919110545,0.180110707229759,0.09621626401712442,0.28217425057958784,"{""type"":""Point"",""coordinates"":[-72.67343013042493,41.53662887217258]}"
000000000000000000b4,Middletown,MT,11.71,false,MT_WSS_6,Wilbert_Snow_School,WSS,small,2018,0.09903200462136291,-0.025391451186405345,0.6113268407009108,0.35512157126592836,0.5754996701783146,0.17220120820963733,0.6145205259971439,0.2997530682683021,0.11550177379337,-0.01839214290525132,0.6879230608730588,0.30552740624785046,0.4760078976134148,0.21091458645578784,0.32898512682734116,0.28082652435959987,0.15612821919577463,1.2824172640678544,0.5618182075944419,1.6241958642285388,0.7676197566521944,0.6335318332761043,0.023565565402321374,0.6137894526256342,0.14364587499653356,0.046900412404276184,0.009757844526509771,0.5665529894823927,0.4020583793204769,0.5517717078376382,0.12690779180606082,0.5696140977509057,0.24188660035437942,"{""type"":""Point"",""coordinates"":[-72.67347918053655,41.53775256563805]}"
000000000000000000b5,Middletown,MT,11.71,false,MT_WSS_7,Wilbert_Snow_School,WSS,small,2018,0.014128284083836925,-0.08600822858987912,0.4983628471507774,0.321026799746053,0.5393671044305537,0.37681437115387895,0.5689428111034229,0.5693413715033601,0.10703169400260146,-0.00703827132768705,0.7097438967386644,0.3594011073661607,0.3968660608198109,0.26568953655045435,0.15459230276971797,0.3845075614149503,-0.03232958912849426,1.9406406416756248,0.7256280573599122,2.3013804355734155,0.9293747902502967,1.0091011529241876,0.3800982500727351,1.0425210060675825,0.5217436360339589,0.053988756908934614,0.01910470072210919,0.5992533035886999,0.4623883629603321,0.5759677300593617,0.3594909956733098,0.5972285415326357,0.5521133073344805,"{""type"":""Point"",""coordinates"":[-72.67215482752367,41.537221932612695]}"
00000000000000000057,Storrs,ST,19.6126,false,ST_WWS_5,StorrsTract_WhettonWoods,WWS,small,2018,-0.1386568814343446,0.055749060508096165,0.24475085518417156,0.3657399411684005,-0.2773028073501099,-0.21377729049326366,-0.13224205271290365,-0.05643192665911388,0.03733048484791235,0.17834029892715653,0.442279323175912,0.4666210544205426,-0.333818934280251,-0.1950454884517937,-0.3207901492953799,-0.10937401791984733,0.2821675198418753,1.230219956530606,0.8839449286724613,1.173186084891698,0.9455662037692156,-0.2172153208876427,0.1005039221444699,-0.06950048696021903,0.19012469792931017,0.005436084758444981,0.24329649186217508,0.3714368894065362,0.5245145002025194,-0.36891599347611487,-0.19628533739976914,-0.24054116194493097,-0.07581641789676517,"{""type"":""Point"",""coordinates"":[-72.23619297662931,41.806930659830364]}"
